,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Congo (Brazzaville),Congo (Kinshasa),Costa Rica,Cote d'Ivoire,Croatia,Cruise Ship,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hong Kong SAR,Hungary,Iceland,India,Indonesia,Iran,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,"Korea, South",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macao SAR,Macau,Madagascar,Mainland China,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Ireland,North Macedonia,Norway,Oman,Others,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Ireland,Republic of Korea,Republic of Moldova,Republic of the Congo,Reunion,Romania,Russia,Russian Federation,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,St. Martin,Sudan,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Taiwan*,Tanzania,Thailand,The Bahamas,The Gambia,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,UK,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uruguay,US,Uzbekistan,Vatican City,Venezuela,Viet Nam,Vietnam,West Bank and Gaza,Zambia,Zimbabwe,occupied Palestinian territory
2020-11-17,43681,29126,69591,5951,13818,134,1329005,118870,0,27777,214597,79158,7312,0,85008,436684,250,116699,540605,4920,2884,378,143473,73944,9103,5911758,148,106598,2652,71730,631,9960,304,22896,309935,0,0,4900,1608,0,533610,91885,1211128,5515,11866,125590,21004,87464,0,7667,0,7513,0,469769,65067,712,5656,68,134697,0,181104,111284,36669,5121,518,8033,6124,103395,0,35,19647,2089071,0,9084,3705,0,85952,843757,50376,0,78825,0,33,0,0,115730,0,12654,2419,4890,9191,27,103488,0,0,152659,5215,8912907,474455,788473,0,524503,68686,325790,1238072,0,9959,121247,0,155993,162555,71729,29311,29805,137885,67469,25,10914,107953,1512,74936,1002,36876,27681,9,0,0,17310,0,49730,12355,3980,8247,0,7994,491,0,1011153,90912,557,455,28392,301604,14566,13566,211475,464205,2008,5725,1327,65457,0,48613,30114,120718,0,363380,0,148721,602,72857,938268,410718,752940,230124,0,136222,0,0,0,0,0,373474,1954912,0,5507,0,19,178,0,83,1290,353918,15806,92375,160,2392,58130,88602,56937,4382,754256,0,1510023,18075,0,15047,5278,192439,274534,6836,0,0,605,509,3880,0,0,30,2722,6135,81723,421413,0,16563,573758,152809,1414359,4208,11425296,70648,0,98050,0,1288,64935,17243,8945,0
2020-11-18,43924,29837,70629,6018,13922,139,1339337,120459,0,27785,221688,81397,7323,0,85182,438795,252,118008,545787,4958,2916,378,143569,75577,9103,5945849,148,110536,2670,73322,641,10000,304,22896,314453,0,0,4900,1616,0,534558,91906,1218003,5515,11918,127012,21045,90715,0,7704,0,7711,0,475284,66324,712,5658,68,135157,0,182250,111613,36965,5121,518,8304,6144,103928,0,35,19935,2117968,0,9084,3705,0,89395,867484,50457,0,82034,0,36,0,0,116381,0,12713,2421,4914,9191,27,103488,0,0,156949,5226,8958483,478720,801894,0,526852,69058,326585,1272352,0,10019,123477,0,163926,163585,72686,29654,31215,138337,67894,25,11356,110037,1528,75465,1051,38810,28573,9,0,0,17310,0,50390,12384,4033,8420,0,8010,494,0,1015071,92519,565,505,29031,306995,14629,13610,212917,468900,2010,5725,1331,65693,0,50015,30770,121129,0,365927,0,149833,604,73639,939931,412097,772823,236015,0,136441,0,0,0,0,0,383743,1975629,0,5543,0,19,183,0,83,1358,354208,15823,97988,160,2397,58135,89913,58964,4382,757144,0,1525341,18402,0,15047,5282,196446,280648,6919,0,0,607,509,3888,0,0,30,2752,6180,83772,425628,0,16905,586522,154101,1434004,4296,11597433,70858,0,98350,0,1300,66186,17280,8981,0
2020-11-19,44177,30623,71652,6066,14134,139,1349434,121979,0,27792,228683,83994,7348,0,85317,441159,253,119390,550264,5018,2916,378,143756,76757,9594,5981767,148,114435,2686,74882,641,10082,304,23528,319247,0,0,4907,1620,0,536012,91935,1225490,5632,12008,128231,21083,93879,0,7725,0,7979,0,481755,67621,712,5658,68,136183,0,183246,111955,37109,5121,527,8715,6156,104427,0,35,20286,2138704,0,9116,3705,0,93092,891525,50631,0,85261,0,36,0,0,117066,0,12713,2421,4976,9208,27,103488,0,0,161461,5231,9004365,483518,815117,0,529226,69473,327355,1308528,0,10088,125859,0,169395,164578,74145,30017,32022,138822,68316,25,11722,111946,1539,76006,1072,40492,29243,9,0,0,17310,0,51680,12452,4093,8560,0,8034,494,0,1019543,93961,573,555,29577,311554,14723,13662,215020,474641,2013,5725,1335,65839,0,51213,31441,121360,0,368665,0,151089,604,74495,939931,413430,796798,243009,0,136649,0,0,0,0,0,393851,1998966,0,5572,0,19,203,0,84,1358,354527,15835,104097,163,2397,58139,91578,61034,4382,759658,0,1541574,18841,0,15299,5284,201055,285655,6991,0,0,609,509,3892,0,0,30,2771,6233,83772,430170,0,17148,600152,155254,1456940,4377,11787243,70921,0,98665,0,1304,67296,17350,9046,0
2020-11-20,44363,31459,72755,6142,14267,139,1359042,123646,0,27806,235351,87163,7367,0,85467,443434,253,120847,553680,5056,2916,378,143854,77994,9594,6020164,148,118418,2686,76414,649,10152,305,23528,324234,0,0,4911,1626,0,537585,91977,1233444,5632,12129,129418,21099,96837,0,7763,0,8211,0,487563,68878,712,5660,68,136784,0,183840,112318,37250,5121,527,9076,6185,104879,0,35,20747,2161968,0,9131,3706,0,96860,914118,50631,0,87812,0,41,0,0,117757,0,12743,2421,5005,9211,27,103551,0,0,165901,5251,9050597,488310,828377,0,531769,69802,328129,1345767,0,10151,128285,0,174335,165558,75193,30403,32877,139308,68702,25,12102,113655,1551,76808,1094,42757,29762,9,0,0,17310,0,52638,12546,4169,8681,0,8075,494,0,1025969,95383,577,578,30079,316260,14877,13712,216965,480649,2019,5725,1340,65982,0,52449,32014,121360,0,371508,0,152289,604,75058,943917,415067,819262,249498,0,136888,0,0,0,0,0,403123,2023025,0,5586,0,19,203,0,84,1395,354813,15848,110351,163,2399,58143,93396,62580,4382,762763,0,1556730,19280,0,15530,5289,208295,290601,7079,0,0,611,509,3902,0,0,30,2796,6261,86265,435273,0,17431,614986,156523,1477214,4477,11983958,71208,0,99017,0,1305,68768,17373,9120,0
2020-11-21,44503,32196,73774,6207,14413,139,1366182,124839,0,27821,241962,89898,7395,0,85591,445281,255,122435,556904,5110,2916,379,143922,79309,9594,6052786,148,120697,2703,77848,656,10234,306,23528,329191,0,0,4911,1633,0,539143,92037,1240493,5632,12180,129418,21126,100410,0,7798,0,8456,0,490750,70152,712,5661,72,137770,0,184876,112676,37250,5130,551,9375,6205,105352,0,35,21216,2179638,0,9131,3726,0,100684,927990,50717,0,90121,0,41,0,0,118417,0,12798,2421,5093,9214,27,104435,0,0,170298,5269,9095806,493308,841308,0,533555,70143,328551,1380531,0,10240,130871,0,178161,166468,76404,30733,33588,139734,69149,25,12744,115283,1551,76808,1109,44740,29762,9,0,0,17310,0,53679,12578,4206,8822,0,8096,494,0,1032688,96689,581,608,30653,320962,14981,13811,218639,486820,2028,5725,1351,66228,0,53631,32352,121360,0,374173,0,153577,604,75857,948081,416852,843475,255970,0,137062,0,0,0,0,0,412808,2047563,0,5620,0,19,204,0,84,1395,355034,15865,116125,163,2405,58148,95257,64284,4382,765409,0,1556730,19771,0,15839,5295,208295,290601,7154,0,0,611,509,3913,0,0,30,2829,6324,87471,440805,0,17667,629850,157785,1497135,4564,12164594,71431,0,99435,0,1306,70254,17394,9172,0
2020-11-22,44706,32761,74862,6256,14493,139,1370366,126224,0,27834,247188,93094,7413,0,85705,447341,259,123999,558779,5183,2916,382,143978,80006,9594,6071401,148,121820,2735,79246,662,10276,306,23528,333936,0,0,4911,1642,0,540640,92116,1248417,5632,12180,129418,21138,103718,0,7846,0,8643,0,492263,71003,712,5668,72,138410,0,185643,113027,37562,5130,551,9724,6219,105785,0,35,21639,2192768,0,9131,3726,0,104732,932367,50874,0,91619,0,41,0,0,118629,0,12826,2421,5133,9214,27,104435,0,0,174618,5277,9139865,497668,854361,0,535321,70461,329316,1408868,0,10284,133034,0,183429,167341,77372,31004,34295,140056,69581,25,13120,116476,1551,77823,1112,47047,29762,9,0,0,17341,0,54775,12608,4255,8924,0,8128,494,0,1041875,97941,582,640,31062,324941,15037,13865,220308,492293,2030,5725,1368,66383,0,54743,32765,122081,0,376929,0,154783,604,76476,948081,418818,861331,260758,0,137229,0,0,0,0,0,418645,2071858,0,5665,0,20,220,0,84,1395,355258,15882,121120,163,2405,58160,96241,65308,4445,767679,0,1556730,20171,0,16052,5296,208295,290601,7225,0,0,617,509,3920,0,0,30,2843,6450,88711,446822,0,17968,642215,158990,1515802,4699,12311514,71617,0,99835,0,1307,71644,17424,9220,0
2020-11-23,44988,33556,75867,6304,14634,139,1374631,126709,0,27843,250333,95281,7431,0,85886,449760,260,125482,559902,5249,2916,386,144034,80553,9992,6087608,149,124966,2754,80505,664,10302,306,23842,340731,0,0,4911,1648,0,542080,92211,1254979,5632,12278,132295,21148,105691,0,7879,0,8947,0,496638,72172,712,5668,77,138829,0,185944,113381,37562,5137,558,9956,6233,106203,0,35,21936,2197830,0,9150,3726,0,108690,946822,50941,0,93006,0,41,0,0,118722,0,12841,2422,5154,9224,27,105211,0,0,177952,5289,9177840,502110,866821,0,537457,70711,330275,1431795,0,10343,134554,0,188410,167385,77785,31353,34940,140393,69885,39,13236,117517,1551,78473,1156,48226,31111,9,0,0,17341,0,56659,12758,4326,9004,0,8167,494,0,1049358,98418,583,672,31618,327528,15109,13897,222288,497501,2031,5725,1381,66439,0,55127,33183,122356,0,379883,0,155658,630,77072,949670,420614,876333,264802,0,137415,0,0,0,0,0,422852,2096749,0,5726,0,20,223,0,84,1428,355489,15897,126187,166,2406,58165,96472,65778,4445,769759,0,1582616,20508,0,16052,5297,208295,300352,7295,0,0,618,509,3922,0,0,30,2854,6475,89196,453535,0,18165,653442,160055,1531267,4763,12479985,71774,0,100143,0,1312,73196,17454,9308,0
2020-11-24,45174,34300,77000,6351,14742,139,1381795,127522,0,27853,254710,98927,7460,0,86016,451990,262,126953,561803,5335,2916,386,144147,81739,9992,6118708,150,129348,2757,82236,673,10400,307,23869,346013,0,0,4911,1649,0,543087,92296,1262494,5632,12310,133190,21156,108014,0,7950,0,9199,0,502534,73539,712,5669,77,139111,0,186436,113742,37884,5137,558,10159,6247,106591,0,38,22289,2207751,0,9150,3726,0,111818,963192,51184,0,95137,0,41,0,0,119349,0,12863,2422,5189,9229,27,105211,0,0,181881,5298,9222216,506302,880542,0,539749,70930,331132,1455022,0,10422,135786,0,192996,168803,78512,31735,35549,140795,70366,39,13693,118705,1551,79180,1158,49393,31484,9,0,0,17341,0,58847,12810,4417,9137,0,8193,494,0,1060152,99633,587,699,32188,331527,15231,13938,224078,501503,2039,5784,1406,66607,0,56164,33717,122579,0,382892,0,156930,630,77891,950557,421722,909066,268721,0,137642,0,0,0,0,0,430605,2120836,0,5750,0,22,226,0,84,1428,355741,15908,133029,166,2406,58183,97493,67080,4445,772252,0,1594844,20967,0,16431,5300,225560,304593,7369,0,0,618,509,3926,0,0,30,2872,6488,90213,460916,0,18406,665968,161365,1542611,4870,12654299,71985,0,100498,0,1316,75007,17466,9398,0
2020-11-25,45384,34944,78025,6428,14821,140,1390388,129085,0,27865,260512,102396,7469,0,86185,454146,263,128449,564967,5423,2974,386,144276,83328,9992,6166606,150,133060,2777,83566,673,10526,307,23915,350971,0,0,4911,1655,0,544092,92402,1270991,5632,12365,134520,21168,111617,0,8026,0,9453,0,505215,74722,712,5670,77,139396,0,187230,114107,37884,5137,558,10541,6272,107109,0,38,22652,2224505,0,9173,3727,0,114889,995879,51225,0,97288,0,41,0,0,119989,0,12929,2422,5236,9248,27,106116,0,0,185687,5312,9266705,511836,894385,0,542187,71187,332211,1480874,0,10488,137735,0,198021,169827,79322,32318,36253,141217,71171,39,14273,120341,1578,79797,1183,51655,32100,9,0,0,17341,0,59817,12854,4461,9253,0,8246,497,0,1070487,101203,594,712,32808,336506,15302,14006,226026,506557,2040,5784,1419,66805,0,57451,34268,122579,0,386198,0,158532,645,78878,952439,422915,924422,274011,0,137851,0,0,0,0,0,440344,2144229,0,5779,0,22,235,0,84,1492,356067,15927,140608,166,2408,58190,99304,69306,4445,775502,0,1605066,21469,0,16649,5305,230514,309469,7459,0,0,623,509,3942,0,0,30,2889,6503,91307,467730,0,18890,680132,162662,1560872,4988,12837540,72227,0,100817,0,1321,76727,17535,9508,0
2020-11-26,45600,35600,79110,6534,14920,141,1399431,130870,0,27873,266038,106101,7482,0,86347,456438,266,130012,567532,5515,2974,389,144390,84252,10258,6204220,150,136628,2777,85205,677,10570,307,24022,356650,0,0,4913,1661,0,545662,92488,1280487,5632,12470,135742,21199,115626,0,8075,0,9673,0,511520,75913,712,5676,77,140922,0,188138,114475,37884,5146,566,10955,6329,107669,0,38,23148,2237506,0,9173,3728,0,118690,1017830,51225,0,99306,0,41,0,0,120685,0,12949,2422,5276,9256,27,106681,0,0,192047,5323,9309787,516753,908346,0,544670,71494,333296,1509875,0,10541,140225,0,203021,170808,80102,32887,37028,141547,71548,39,15171,122200,1591,80407,1208,53757,32873,9,0,0,17341,0,60752,12889,4505,9405,0,8288,498,0,1078594,102894,600,738,33316,340684,15467,14155,227640,511162,2047,5784,1443,66974,0,58608,34748,122579,0,389311,0,160287,645,79517,952439,424297,941112,280394,0,138066,0,0,0,0,0,449349,2169424,0,5851,0,22,238,0,84,1514,356389,15960,148214,166,2409,58195,101257,71073,4451,778571,0,1617355,22028,0,16864,5307,236355,313978,7542,0,0,625,509,3961,0,0,30,2904,6570,92475,503738,0,19115,695755,163967,1578429,5117,12951974,72409,0,101215,0,1331,78493,17553,9623,0
2020-11-27,45723,36245,80168,6610,15008,141,1407277,132346,0,27886,270992,109813,7496,0,86515,458711,270,131633,570829,5587,2974,395,144494,85431,10258,6238350,150,139955,2816,86633,681,10626,308,24117,362604,0,0,4913,1663,0,547243,92586,1290510,5774,12470,137093,21232,119706,0,8110,0,9983,0,515984,77236,712,5676,80,141777,0,189534,114832,38405,5146,566,11323,6362,108438,0,38,23766,2250280,0,9191,3731,0,123470,1038649,51225,0,101287,0,41,0,0,121132,0,13039,2422,5310,9264,27,107134,0,0,198440,5346,9351109,522581,922397,0,547215,71699,334328,1538217,0,10600,142778,0,207601,171795,81656,33375,37792,141876,71548,39,15808,123982,1595,81273,1231,56095,33409,9,0,0,17341,0,61861,12933,4567,9501,0,8424,501,0,1078594,104140,603,760,33836,345276,15506,14207,229343,517045,2050,5784,1472,67220,0,59701,35193,122579,0,392356,0,161744,645,80436,956347,425918,958416,285838,0,138250,0,0,0,0,0,457848,2196691,0,5872,0,22,246,0,85,1554,356691,15981,155994,173,2410,58199,103106,72674,4451,781941,0,1628208,22501,0,16864,5311,243129,318290,7635,0,0,639,509,3966,0,0,30,2926,6586,93770,548244,0,19588,712249,165250,1593250,5303,13156157,72513,0,101524,0,1339,80429,17569,9714,0
2020-11-28,45844,36790,81212,6610,15087,141,1413375,133594,0,27892,275661,114025,7496,0,86645,460619,270,133324,574448,5647,2974,396,144592,86710,10258,6290272,150,141747,2816,87977,681,10700,315,24117,368279,0,0,4913,1663,0,548941,92681,1299613,5774,12608,137093,21261,123693,0,8173,0,10231,0,518649,78874,712,5676,85,142653,0,190909,115183,38405,5153,577,11698,6406,108930,0,38,24307,2262757,0,9191,3731,0,127942,1052494,51379,0,103034,0,41,0,0,121798,0,13039,2422,5338,9272,27,107513,0,0,204708,5371,9392919,527999,935799,0,548821,71942,334908,1564532,0,10669,145457,0,210709,172805,82605,33824,38431,142195,71971,39,16561,125678,1595,81273,1253,58212,33409,9,0,0,17341,0,63176,12947,4659,9609,0,8458,501,0,1101403,105852,607,784,34454,349688,15586,14285,230723,521639,2050,5784,1484,67330,0,60723,35546,122579,0,395185,0,163453,645,81131,960368,427797,973593,290706,0,138477,0,0,0,0,0,465982,2223500,0,5891,0,22,252,0,85,1586,356911,16027,163035,173,2410,58205,104632,74257,4451,785139,0,1628208,22988,0,17404,5312,243129,318290,7715,0,0,648,509,3977,0,0,30,2946,6630,94980,578347,0,19944,728834,166502,1609141,5511,13312157,72718,0,101760,0,1341,81890,17589,9822,0
2020-11-29,46116,37625,82221,6712,15103,141,1418807,134768,0,27902,279708,118195,7517,0,86787,462407,275,135008,576599,5743,2974,396,144622,87374,10258,6314740,150,142486,2856,89486,681,10747,323,24117,373662,0,0,4913,1682,0,550430,92814,1308376,5774,12702,137093,21310,126612,0,8233,0,10383,0,519723,79872,712,5677,85,143473,0,192117,115541,38405,5153,577,12052,6410,109534,0,38,24629,2272520,0,9191,3734,0,132368,1055691,51569,0,104227,0,41,0,0,121971,0,13039,2422,5376,9272,27,107888,0,0,211527,5381,9431691,534266,948749,0,550435,72241,335933,1585178,0,10709,147515,0,214307,173763,83316,34201,39057,142426,72807,39,16975,126944,1595,82430,1253,60193,33409,9,0,0,17341,0,64485,12994,4688,9752,0,8547,501,0,1107071,107017,608,791,34881,353803,15613,14345,231978,527336,2056,5784,1516,67412,0,61543,35828,123484,0,398024,0,164729,645,81906,962530,429864,985075,294799,0,138648,0,0,0,0,0,471536,2249890,0,5919,0,22,257,0,85,1586,357128,16075,169214,173,2411,58213,105733,75381,4451,787702,0,1628208,23484,0,17404,5312,243129,318290,7797,0,0,651,509,3998,0,0,30,2962,6660,96251,607628,0,20145,742105,167753,1621305,5716,13450477,72870,0,102040,0,1343,83585,17608,9822,0
2020-11-30,46274,38182,83199,6745,15139,141,1424533,135124,0,27912,282456,121176,7541,0,86956,464932,276,136647,577345,5854,3015,410,144708,87901,10742,6335878,150,145300,2886,90713,688,10761,326,24445,381557,0,0,4913,1688,0,551743,92902,1316806,5774,12772,139638,21331,128442,0,8284,0,10565,0,523298,81002,712,5679,85,143988,0,192685,115911,38405,5153,577,12308,6419,110074,0,42,24912,2276874,0,9214,3742,0,135584,1069912,51667,0,105271,0,41,0,0,122062,0,13119,2441,5406,9294,27,108253,0,0,217122,5392,9462809,538883,962070,0,552549,72544,337191,1601554,0,10763,148962,0,219430,174563,83618,34652,39596,142635,73178,39,17075,127944,1595,82809,1270,61325,34678,9,0,0,17341,0,65697,13011,4710,9873,0,8601,504,0,1113543,107364,609,801,35265,356336,15701,14380,233452,531930,2059,5784,1548,67557,0,61878,36150,123699,0,400482,0,165806,656,82424,962530,431630,990811,298061,0,138833,0,0,0,0,0,475362,2275936,0,5934,0,22,259,0,85,1612,357360,16089,175438,183,2412,58218,105929,75814,4451,790004,0,1648187,23987,0,17810,5312,243129,327072,7887,0,0,675,509,4008,0,0,30,2974,6669,96769,638847,0,20459,752343,168860,1633733,5857,13607866,73094,0,102394,0,1347,85647,17647,9950,0
2020-12-01,46516,39014,84152,6790,15251,142,1432570,135967,0,27923,285489,125602,7543,0,87137,467225,278,138219,579212,5854,3015,414,144810,89085,10742,6386787,151,148775,2931,92189,689,10816,329,24487,387052,0,0,4918,1700,0,552864,92993,1324792,5774,12859,140172,21334,131342,0,8381,0,10883,0,528474,82470,712,5680,85,144302,0,193673,116303,39130,5156,577,12497,6442,110554,0,42,25462,2285238,0,9214,3743,0,139343,1094678,51667,0,107470,0,41,0,0,122774,0,13119,2441,5423,9296,27,108253,0,0,221073,5413,9499413,543975,975951,0,554767,72798,338389,1620901,0,10810,150976,0,223617,175565,84169,35163,40117,142992,73178,39,17687,129455,1595,83417,1286,62515,35129,9,0,0,17341,0,67169,13049,4762,9975,0,8710,505,0,1122362,108863,617,812,35849,359844,15770,14416,233452,536129,2060,5838,1586,67838,0,62945,36591,123908,0,403311,0,167311,669,83479,963605,432925,999924,300462,0,139001,0,0,0,0,0,479634,2302062,0,5948,0,22,259,0,85,1650,357623,16107,183437,183,2413,58228,107183,77135,4451,792299,0,1656444,24532,0,18045,5319,260758,330874,7973,0,0,679,509,4026,0,0,30,2997,6685,96769,668957,0,21035,765117,170149,1647230,6024,13791945,73276,0,102621,0,1351,88004,17665,10129,0
2020-12-02,46718,39719,85084,6842,15319,144,1440103,137231,0,27939,289461,129544,7543,0,87270,469423,279,139908,582252,5854,3055,415,144994,90378,10742,6436650,151,151913,3010,93600,689,10867,331,24487,393506,0,0,4918,1705,0,553898,93113,1334089,5774,12987,141340,21361,134881,0,8456,0,11175,0,533042,84056,712,5682,85,145197,0,194876,116724,39130,5156,577,13019,6455,110984,0,42,25882,2299466,0,9239,3765,0,143376,1117953,51667,0,109655,0,41,0,0,123460,0,13143,2441,5449,9313,27,109144,0,0,225209,5413,9534964,549508,989572,0,556728,73066,339968,1641610,0,10864,153432,0,227208,176342,85130,35703,40117,143260,73513,39,18377,131297,1595,84087,1318,62515,35802,9,0,0,17341,0,68020,13070,4837,10101,0,8863,508,0,1133613,110580,621,819,36351,364190,15866,14477,236246,541238,2069,5838,1640,67960,0,63890,36969,124145,0,406810,0,169339,669,84482,963605,434357,1013747,303846,0,139256,0,0,0,0,0,484550,2327105,0,5994,0,22,261,0,85,1687,357872,16173,191356,183,2416,58230,109226,79566,4525,796472,0,1665775,25410,0,18254,5320,266158,335660,8059,0,0,685,509,4026,0,0,31,3014,6704,99280,700880,0,21409,778560,171434,1663467,6225,13992765,73335,0,103067,0,1358,90192,17700,10129,0
2020-12-03,46837,40501,85927,6904,15361,144,1447732,138508,0,27949,293430,133733,7549,0,87432,471739,281,141609,584857,7236,3055,418,145186,91539,11531,6487084,151,155193,3062,95018,692,10938,335,24487,399770,0,0,4918,1708,0,555406,93221,1343322,5774,13132,142505,21389,139415,0,8531,0,11523,0,537663,85663,712,5689,85,146009,0,195884,117156,39130,5159,594,13469,6474,111579,0,42,26422,2312253,0,9239,3767,0,147636,1141544,51667,0,111537,0,41,0,0,124053,0,13167,2441,5528,9331,27,109760,0,0,231844,5448,9571559,557877,1003494,0,558767,73228,341406,1664829,0,10911,155938,0,231237,177386,86383,36332,40117,143574,73933,39,19307,132817,1663,84849,1339,67066,36429,9,0,0,17513,0,69095,13106,4880,10197,0,9005,508,0,1144643,112307,630,831,36932,368624,15918,14599,237589,546982,2069,5838,1640,68303,0,65231,37371,124329,0,410072,0,171219,671,85477,967075,435413,1028610,307618,0,139477,0,0,0,0,0,492211,2354934,0,6011,0,22,262,0,87,1714,358102,16217,199158,183,2416,58239,111208,81349,4525,800872,0,1675902,26038,0,18535,5322,272643,340115,8147,0,0,686,509,4053,0,0,31,3039,6725,99280,733261,0,21612,793372,172751,1678418,6455,14212649,73431,0,103548,0,1361,92708,17730,10424,0
2020-12-04,46837,41302,86730,6955,15493,144,1454631,139692,0,27956,297245,138000,7565,0,87600,473991,284,143383,587439,7383,3055,424,145325,92793,11531,6533968,151,158807,3091,96520,692,10996,345,24752,406189,0,0,4918,1719,0,557135,93348,1352607,5774,13281,143685,21412,143370,0,8610,0,11812,0,542406,87266,712,5690,85,146680,0,196482,117583,39718,5159,632,13939,6480,112091,0,44,26758,2323764,0,9254,3768,0,152704,1157514,52096,0,113185,0,41,0,0,124805,0,13186,2441,5601,9347,27,109760,0,0,238056,5462,9608211,563680,1016835,0,560622,73491,342101,1688939,0,10987,158387,0,234353,178378,87249,36915,40117,143917,74373,39,19993,134295,1676,85529,1351,69582,37017,9,0,0,17513,0,70236,13143,4938,10320,0,9181,508,0,1156770,113829,630,842,37467,372620,16038,14804,238861,553040,2078,5838,1726,68627,0,66330,37801,124329,0,413191,0,173607,671,86499,967075,436345,1041846,312553,0,139643,0,0,0,0,0,500273,2382012,0,6043,0,22,262,0,87,1756,358336,16297,206940,184,2420,58242,113392,83133,4525,805804,0,1684647,26559,0,18535,5322,278912,344497,8233,0,0,690,509,4072,0,0,31,3051,6735,101900,765997,0,21898,808828,174062,1694800,6731,14442788,73751,0,103877,0,1361,94676,17857,10547,0
2020-12-05,47072,42148,87502,7005,15536,144,1459832,140959,0,27965,300689,142323,7570,0,87732,475789,285,145279,589942,7601,3055,426,145492,93768,11531,6577177,151,160844,3156,98047,694,11036,346,24752,412543,0,0,4922,1722,0,558668,93467,1362249,5774,13413,143685,21441,147454,0,8714,0,12181,0,544179,89382,712,5692,85,147655,0,197391,118014,39718,5159,632,14500,6495,112740,0,44,27218,2336646,0,9254,3770,0,158154,1183640,52096,0,114568,0,41,0,0,125352,0,13233,2441,5637,9370,27,109960,0,0,243581,5476,9644222,569707,1028986,0,562520,73948,343826,1709991,0,11063,160870,0,237513,179344,87984,37546,42337,144164,74774,39,20787,134295,1676,85529,1378,72430,37017,9,0,0,17513,0,71359,13159,5062,10423,0,9359,508,0,1168395,115557,637,849,37879,376738,16133,14950,239885,559716,2078,5838,1789,68937,0,67311,38073,124329,0,416499,0,175907,671,87213,970860,438069,1054273,318640,0,139783,0,0,0,0,0,508345,2410462,0,6084,0,25,265,0,87,1789,358526,16397,213843,184,2420,58255,115462,84775,4525,810449,0,1684647,27228,0,19196,5324,278912,344497,8320,0,0,694,509,4086,0,0,31,3051,6751,102991,797893,0,22188,822985,175276,1710379,6965,14658875,73751,0,104177,0,1365,96098,17898,10617,0
