,US,Brazil,India,Mexico,Italy,United Kingdom,France,Russia,Iran,Spain,Argentina,Colombia,Peru,Germany,Poland,South Africa,Indonesia,Turkey,Belgium,Ukraine,Chile,Romania,Canada,Ecuador,Iraq,Czechia,Netherlands,Pakistan,Hungary,Philippines,Bolivia,Sweden,Switzerland,Egypt,Bulgaria,Bangladesh,Morocco,Portugal,Saudi Arabia,Austria,Greece,Guatemala,China,Tunisia,Bosnia and Herzegovina,Panama,Croatia,Jordan,Israel,Japan,Serbia,Honduras,Moldova,Armenia,Kazakhstan,Algeria,Slovenia,Burma,Azerbaijan,Georgia,North Macedonia,Dominican Republic,Paraguay,Ireland,Afghanistan,Costa Rica,Slovakia,Ethiopia,Nepal,Kenya,Oman,Libya,Sudan,Lebanon,Lithuania,Belarus,West Bank and Gaza,Kyrgyzstan,Kosovo,El Salvador,Denmark,Nigeria,Albania,Venezuela,Kuwait,"Korea, South",Australia,Syria,Montenegro,United Arab Emirates,Latvia,Uzbekistan,Congo (Kinshasa),Finland,Luxembourg,Malaysia,Cameroon,Norway,Senegal,Angola,Zambia,Zimbabwe,Bahrain,Mauritania,Ghana,Jamaica,Mali,Madagascar,Uganda,Belize,Qatar,Haiti,Estonia,Malta,Namibia,Eswatini,Sri Lanka,Uruguay,Bahamas,Mozambique,Nicaragua,Guyana,Cuba,Cote d'Ivoire,Somalia,Trinidad and Tobago,Gambia,Suriname,Cyprus,Cabo Verde,Congo (Brazzaville),Niger,Chad,Rwanda,Equatorial Guinea,Burkina Faso,Andorra,Liberia,Guinea,Sierra Leone,Togo,Gabon,Central African Republic,Thailand,Djibouti,San Marino,Maldives,Guinea-Bissau,Benin,Botswana,Liechtenstein,Vietnam,Iceland,Singapore,New Zealand,Tanzania,Diamond Princess,Mauritius,Papua New Guinea,Taiwan*,Barbados,Antigua and Barbuda,Saint Lucia,Monaco,Brunei,Burundi,Fiji,MS Zaandam,Eritrea,Mongolia,Taipei and environs,Viet Nam,Vatican City,Aruba,South Korea,UK,Bhutan,"Bahamas, The",Timor-Leste,St. Martin,Seychelles,The Gambia,The Bahamas,Taiwan,Guam,Palestine,Saint Vincent and the Grenadines,French Guiana,Macau,Macao SAR,Dominica,East Timor,Laos,Faroe Islands,Jersey,Ivory Coast,"Gambia, The",Martinique,Iran (Islamic Republic of),Gibraltar,Greenland,Grenada,Hong Kong SAR,Hong Kong,Guadeloupe,Holy See,Mainland China,Mayotte,Saint Martin,Republic of Ireland,Saint Kitts and Nevis,Saint Barthelemy,Russian Federation,Cambodia,Reunion,Republic of the Congo,Republic of Moldova,Republic of Korea,Puerto Rico,Czech Republic,Cape Verde,Cayman Islands,Channel Islands,Guernsey,Others,North Ireland,Cruise Ship,Curacao,occupied Palestinian territory
2020-08-14,168838,106523,49036,55908,35234,46791,30412,15467,19331,28617,5527,14492,25856,9230,1858,11556,6021,5934,9924,2042,10340,2904,9068,6030,5709,394,6189,6153,607,2442,3939,5783,1991,5124,492,3591,611,1772,3338,725,223,2341,4701,53,469,1734,163,11,735,1080,665,1548,884,814,1433,1351,129,6,504,17,535,1409,108,1774,1370,281,31,492,99,465,557,139,793,94,81,603,106,1491,381,595,621,973,219,266,494,305,379,58,73,359,32,220,238,333,122,125,401,261,249,86,256,128,168,157,223,14,125,164,12,3,190,192,63,9,31,68,11,38,17,19,128,22,88,108,93,10,50,41,20,33,60,69,76,8,83,54,53,82,50,69,26,51,61,58,59,42,22,29,38,3,1,22,10,27,22,21,13,10,3,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,169867,107232,49980,56543,35392,46791,30413,15585,19492,28617,5637,14810,25856,9235,1869,11677,6071,5955,9935,2076,10395,2954,9072,6065,5785,395,6191,6162,607,2600,4003,5783,1991,5141,495,3625,632,1775,3369,728,226,2355,4703,54,471,1746,165,11,745,1093,670,1567,895,817,1480,1360,129,6,506,17,539,1438,127,1774,1371,291,31,509,102,472,562,145,796,97,81,603,108,1493,390,603,621,974,225,276,498,305,396,60,75,361,32,225,239,333,123,125,401,261,251,86,260,130,170,157,231,14,125,166,13,3,192,196,63,9,35,69,11,38,17,19,128,22,88,108,93,10,54,42,20,34,60,69,76,8,83,54,53,82,50,69,27,51,61,58,59,42,22,33,39,3,1,24,10,27,22,21,13,10,3,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,170440,107852,50921,56757,35396,46791,30414,15653,19639,28617,5703,15097,26075,9235,1877,11839,6150,5974,9939,2100,10452,2991,9074,6070,5860,397,6194,6175,608,2665,4058,5783,1991,5160,498,3657,658,1778,3408,728,228,2379,4703,54,471,1767,166,11,764,1103,674,1575,896,818,1485,1370,129,6,506,17,544,1453,138,1774,1376,294,31,528,104,474,572,153,798,103,81,610,110,1495,401,612,621,975,228,281,501,305,421,64,77,364,32,232,240,333,123,125,401,261,253,88,260,132,170,157,231,14,125,170,13,3,193,196,63,9,35,70,11,38,18,19,128,23,88,110,93,11,63,47,20,35,76,69,76,8,83,55,53,82,51,69,27,51,61,58,59,42,22,33,39,3,1,24,10,27,22,21,13,10,3,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,170895,108536,51797,57023,35400,41454,30434,15707,19804,28646,5814,15372,26281,9236,1885,11982,6207,5996,9944,2122,10513,3029,9075,6083,5954,399,6194,6175,608,2681,4123,5787,1991,5173,512,3694,681,1779,3436,729,230,2389,4703,56,486,1788,166,11,768,1112,677,1583,908,824,1487,1379,129,6,508,17,547,1481,145,1774,1378,304,31,544,107,482,588,157,803,105,81,613,113,1496,410,618,621,977,230,288,502,306,438,68,80,364,32,236,243,334,124,125,403,261,256,88,264,135,173,157,239,14,125,171,15,4,193,196,63,9,36,73,11,40,19,19,128,23,88,110,93,12,63,48,20,36,76,69,76,8,83,55,53,82,51,69,27,53,61,58,59,42,23,33,39,3,1,25,10,27,22,21,13,10,3,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,172193,109888,52888,57774,35405,41466,30456,15836,19972,28670,6048,15619,26481,9241,1896,12264,6277,6016,9959,2152,10546,3074,9090,6105,6036,401,6197,6190,609,2687,4172,5790,1992,5184,519,3740,714,1784,3470,729,232,2419,4705,57,495,1809,166,11,782,1135,681,1593,908,832,1635,1391,129,6,509,17,549,1489,161,1775,1382,314,31,572,114,487,597,164,805,107,81,617,113,1498,416,625,621,981,232,297,505,306,450,73,80,366,33,242,243,334,124,125,406,262,256,90,264,141,175,157,248,14,125,173,15,4,193,196,63,9,37,76,11,40,20,19,133,25,88,110,93,12,63,54,20,36,76,69,76,10,83,55,53,82,52,69,27,53,61,58,59,42,24,33,39,3,1,26,10,27,22,21,13,10,3,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,173534,111100,53866,58481,35412,41483,30474,15951,20125,28797,6330,15979,26658,9249,1913,12423,6346,6039,9969,2182,10578,3106,9095,6146,6121,404,6204,6201,609,2795,4233,5802,1996,5197,527,3781,743,1786,3506,729,235,2467,4706,60,507,1827,168,11,794,1148,684,1608,914,833,1646,1402,129,6,510,17,551,1501,165,1775,1384,321,33,600,120,506,603,169,808,109,81,622,119,1498,425,633,621,985,234,303,507,307,463,78,80,367,33,248,246,334,124,125,406,262,258,92,269,150,178,158,256,14,125,173,16,4,193,196,63,9,39,79,11,40,22,19,133,27,88,111,93,12,77,54,20,36,77,69,76,10,83,55,53,82,53,69,27,53,61,58,59,42,24,33,39,3,1,25,10,27,22,21,13,10,3,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,174616,112304,54849,59106,35418,41489,30485,16058,20264,28813,6517,16183,26834,9263,1925,12618,6418,6058,9976,2225,10671,3154,9097,6200,6208,406,6215,6209,609,2883,4305,5805,1998,5212,532,3822,775,1788,3548,729,235,2506,4709,63,515,1844,168,11,806,1157,689,1619,921,836,1652,1411,129,6,510,17,554,1505,170,1776,1386,333,33,620,126,516,609,173,812,113,82,627,120,1498,438,640,621,992,238,311,509,309,472,82,81,369,33,252,247,334,124,125,408,264,261,93,274,151,179,158,261,15,125,177,19,5,193,196,63,9,41,81,11,41,23,20,133,29,88,112,93,12,81,55,20,37,77,69,76,11,83,55,53,82,53,69,27,53,61,58,59,42,24,33,39,3,1,25,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,175712,113358,55794,59610,35427,41491,30509,16148,20376,28838,6730,16568,27034,9266,1938,12843,6500,6080,9985,2248,10723,3196,9110,6248,6283,411,6219,6219,611,2940,4366,5810,2000,5231,539,3861,817,1792,3580,730,238,2532,4709,64,526,1859,169,11,819,1175,692,1632,929,842,1658,1418,130,6,512,17,557,1533,182,1776,1386,340,33,637,137,532,609,180,812,116,83,632,122,1055,448,646,621,996,240,317,511,309,485,83,82,370,33,260,248,334,124,125,408,264,262,94,277,152,181,158,261,16,125,178,19,5,193,196,63,10,42,81,11,42,27,20,133,30,89,112,93,12,84,56,20,37,77,69,76,11,83,55,53,82,53,69,27,53,61,58,60,42,26,33,39,3,1,25,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,176683,114250,56706,60254,35430,41509,30518,16268,20502,28838,6848,16568,27245,9272,1951,12987,6594,6102,9988,2286,10792,3233,9117,6277,6353,411,6225,6231,611,2966,4442,5810,2000,5243,539,3907,858,1794,3619,732,240,2580,4711,68,532,1878,170,11,829,1179,695,1643,935,850,1663,1424,131,6,515,17,563,1554,192,1777,1386,348,33,662,146,542,609,188,815,121,84,637,125,1055,457,654,622,997,245,323,513,309,502,85,84,372,33,267,251,334,124,125,408,264,266,94,279,153,183,158,261,16,125,178,20,6,193,196,63,10,46,83,12,42,27,20,133,31,89,113,93,13,84,57,20,37,77,69,76,11,83,55,53,82,53,69,27,53,61,58,60,42,26,33,39,3,1,26,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,177136,114744,57542,60480,35437,41515,30518,16341,20643,28838,6985,17316,27453,9275,1955,13059,6680,6121,9992,2313,10852,3272,9119,6310,6428,412,6225,6244,613,2998,4509,5810,2001,5262,545,3941,888,1796,3649,732,242,2594,4711,71,532,1892,171,12,842,1188,698,1654,940,852,1671,1435,131,6,518,17,564,1567,205,1777,1388,355,33,678,149,548,609,188,815,123,84,642,128,1056,467,661,622,1002,250,329,515,309,517,89,84,375,33,273,251,334,124,125,408,264,269,96,280,155,184,158,261,16,125,178,20,6,193,196,63,10,52,85,12,42,29,20,133,31,91,113,93,14,87,58,20,37,77,69,76,12,83,55,53,82,53,69,27,53,61,58,60,42,26,33,39,3,1,27,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,177595,115309,58390,60800,35441,41519,30534,16406,20776,28872,7366,17612,27663,9276,1960,13159,6759,6139,9996,2335,10916,3309,9129,6322,6519,415,6227,6244,613,3010,4578,5813,2001,5280,563,3983,920,1801,3691,733,242,2611,4711,71,547,1906,173,14,858,1201,701,1683,945,854,1781,1446,133,6,519,18,568,1573,219,1777,1390,362,33,692,157,554,637,199,818,126,85,646,133,1057,480,669,623,1004,254,337,518,310,525,92,84,376,33,280,251,335,124,125,408,264,272,100,280,155,185,158,263,16,125,178,22,10,194,196,64,10,56,85,12,42,29,21,133,31,91,114,93,15,87,60,20,37,78,69,76,14,83,55,53,82,55,69,27,53,61,58,60,42,27,33,39,3,1,27,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,178814,116580,59357,61450,35445,41535,30553,16524,20901,28924,7563,17889,27813,9281,1977,13308,6858,6163,9996,2362,10958,3367,9136,6368,6596,416,6233,6255,614,3038,4664,5814,2002,5298,572,4028,955,1805,3722,733,243,2630,4712,71,560,1919,175,14,877,1219,705,1703,960,858,1781,1456,133,6,521,19,573,1585,231,1777,1398,376,33,709,164,559,642,203,819,138,85,652,133,1057,488,678,623,1007,259,343,519,312,549,95,87,377,33,284,251,335,124,125,410,264,274,102,282,166,186,158,270,19,125,178,25,10,194,196,64,10,57,86,12,43,29,21,137,31,91,114,95,15,90,61,20,37,78,69,77,15,83,55,53,82,57,69,27,53,61,58,60,42,28,33,39,3,1,27,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,180034,117665,60472,62076,35458,41552,30553,16638,21020,28971,7839,18184,28001,9285,1994,13502,6944,6183,9879,2399,10990,3421,9141,6410,6668,418,6241,6267,614,3137,4726,5817,2003,5317,586,4082,984,1807,3755,733,248,2662,4713,71,571,1932,175,15,888,1230,707,1747,967,861,1781,1465,133,6,522,19,578,1613,247,1777,1402,386,33,725,175,564,646,210,819,139,85,657,137,1057,492,687,623,1010,263,351,521,313,572,98,88,378,33,291,254,335,124,125,410,264,275,103,282,179,186,158,270,19,126,181,26,11,194,197,64,10,59,88,12,43,29,21,137,31,92,114,95,15,93,62,20,38,78,69,77,15,83,55,53,82,57,69,27,53,61,58,60,42,28,34,40,3,1,30,10,27,22,21,13,10,4,7,7,3,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,181147,118649,61529,62594,35463,41564,30588,16758,21137,28996,8050,18467,28124,9290,2010,13628,7064,6209,9884,2449,11072,3459,9148,6471,6740,418,6244,6274,614,3234,4791,5820,2003,5342,594,4127,1011,1809,3785,733,254,2685,4715,73,582,1948,177,15,899,1241,707,1803,977,864,1781,1475,133,6,524,19,585,1630,265,1777,1402,397,33,745,183,567,650,219,823,146,85,662,141,1057,498,694,624,1011,266,358,522,316,583,100,89,378,34,298,255,335,124,125,411,264,277,105,282,189,188,158,270,19,126,184,28,12,195,200,64,10,60,89,12,43,29,21,137,32,92,115,95,15,93,66,20,38,78,69,77,15,83,55,53,82,58,70,27,53,61,58,60,42,28,34,40,3,1,30,10,27,22,21,13,10,4,7,7,3,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,182111,119504,62550,63146,35472,41573,30606,16866,21249,29011,8271,18766,28277,9290,2018,13743,7169,6245,9886,2499,11132,3507,9155,6504,6814,419,6247,6283,614,3325,4846,5821,2004,5362,603,4174,1052,1815,3813,733,259,2709,4718,74,591,1966,180,15,911,1251,709,1827,981,869,1781,1483,133,6,527,19,590,1648,280,1777,1403,407,33,758,195,567,650,226,823,148,86,667,145,1057,499,702,624,1011,271,366,525,321,600,103,92,379,34,302,255,335,124,125,411,264,279,106,283,195,189,158,270,19,126,187,28,12,196,201,64,10,65,91,12,43,50,21,137,35,92,115,95,19,96,66,20,38,78,69,77,16,83,55,53,82,59,70,27,53,61,58,60,42,28,34,40,3,1,30,10,27,22,21,13,10,5,7,7,3,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,183009,120262,63498,63819,35473,41585,30612,16977,21359,29011,8353,19063,28471,9299,2032,13981,7261,6284,9891,2540,11181,3539,9161,6537,6891,421,6252,6284,614,3419,4938,5821,2005,5376,605,4206,1078,1818,3840,733,260,2728,4721,76,594,1983,183,15,916,1271,710,1842,990,872,1781,1491,133,6,529,19,596,1673,294,1777,1403,418,33,770,207,572,650,231,823,155,86,671,147,1057,508,708,624,1011,275,375,528,323,611,106,93,379,34,307,258,335,124,125,411,264,282,107,284,196,189,158,270,20,126,190,29,13,196,201,64,10,69,91,12,44,50,22,137,35,94,115,97,19,96,67,20,39,78,69,77,16,83,55,53,82,59,70,27,53,61,58,60,42,28,34,40,3,1,32,10,27,22,21,13,10,5,7,7,3,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,183446,120828,64469,64158,35477,41586,30615,17045,21462,29011,8457,19363,28607,9300,2033,14028,7343,6326,9894,2575,11244,3578,9164,6555,6959,423,6252,6288,614,3520,4966,5821,2005,5399,613,4248,1111,1819,3870,733,262,2740,4722,76,598,1995,184,15,930,1285,711,1858,992,877,1781,1501,133,6,531,19,600,1681,308,1777,1403,418,33,793,221,574,677,232,823,160,86,676,152,1058,516,713,624,1013,280,381,530,324,652,109,98,382,34,313,258,335,124,126,411,264,284,107,287,196,189,159,276,21,126,191,30,13,197,201,64,12,72,91,12,44,50,23,137,36,94,115,98,21,96,67,20,40,78,69,77,16,83,55,53,82,59,70,27,53,61,58,60,42,28,34,40,6,1,32,10,27,22,21,13,10,5,7,7,3,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,183920,121381,65288,64414,35483,41589,30646,17128,21571,29094,8660,19662,28788,9303,2039,14149,7417,6370,9895,2605,11289,3621,9173,6556,7042,424,6252,6294,615,3558,5027,5808,2006,5421,629,4281,1141,1822,3897,733,266,2760,4723,77,609,2002,186,15,953,1298,713,1873,995,879,1781,1510,133,6,534,19,603,1710,326,1777,1403,436,33,809,228,577,685,237,823,167,86,681,152,1058,525,717,624,1013,284,386,531,324,657,112,100,384,34,320,258,336,124,127,411,264,284,108,288,202,190,159,276,21,126,192,32,13,197,201,64,12,75,91,12,44,50,23,137,39,94,117,98,22,96,71,20,40,78,69,77,16,83,55,53,82,59,70,28,53,62,58,60,42,28,34,40,6,1,34,10,27,22,21,13,10,5,7,7,3,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,184972,122596,66333,65241,35491,41592,30673,17250,21672,29152,8919,20050,28944,9307,2058,14263,7505,6417,9897,2654,11321,3681,9179,6571,7123,425,6260,6298,616,3597,5101,5813,2011,5440,642,4316,1184,1824,3929,734,271,2778,4724,80,620,2018,187,15,968,1313,715,1888,1008,881,1815,1518,133,6,536,19,604,1738,348,1777,1407,443,33,828,239,577,689,242,823,171,86,686,159,1059,533,724,625,1023,290,391,534,326,663,116,102,384,34,323,259,336,124,128,414,264,284,109,290,203,190,159,276,21,126,195,32,13,198,203,64,12,81,94,12,44,50,23,141,41,95,117,98,27,96,72,21,40,78,69,77,16,83,55,53,82,59,71,28,53,62,58,60,42,29,34,40,6,1,34,10,27,22,21,13,10,5,7,7,3,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,186022,123780,67376,65816,35497,41602,30700,17365,21797,29194,9118,20345,29068,9322,2078,14389,7616,6462,9898,2705,11344,3721,9182,6619,7201,425,6267,6328,619,3623,5203,5820,2011,5461,648,4351,1216,1827,3956,734,273,2790,4727,81,627,2030,191,15,982,1327,716,1924,1024,884,1883,1523,134,6,538,19,606,1765,358,1777,1410,453,33,846,251,581,689,250,823,177,86,691,162,1059,539,731,626,1027,296,398,535,329,678,120,104,387,34,327,259,336,124,128,415,264,287,112,292,206,190,160,276,24,126,196,32,13,199,206,64,13,82,94,12,44,50,25,141,41,98,117,98,28,97,72,21,41,102,69,77,17,83,55,53,82,59,71,30,53,62,58,60,42,29,34,40,6,1,34,10,27,22,21,13,10,5,7,7,3,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,187082,124614,68472,66329,35507,41616,30717,17479,21926,29234,9361,20618,29068,9322,2092,14563,7750,6511,9899,2759,11422,3765,9189,6648,7275,426,6268,6335,620,3688,5288,5832,2013,5479,658,4383,1253,1829,3982,735,278,2804,4728,84,636,2046,194,15,998,1334,718,1954,1036,887,1889,1529,134,6,541,19,606,1801,373,1777,1410,460,37,856,257,585,705,254,823,179,86,696,167,1059,548,739,626,1048,301,402,536,331,737,124,104,387,34,331,259,336,124,128,415,264,287,113,292,206,190,160,280,29,126,197,33,13,201,210,64,13,86,94,12,44,50,26,141,44,100,119,98,29,99,73,21,41,102,69,77,18,83,55,53,82,61,71,31,53,62,58,60,42,29,34,40,6,1,35,10,27,22,21,13,10,5,7,7,3,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,188040,125502,69561,66851,35518,41626,30696,17598,22044,29418,9623,20618,29405,9327,2100,14678,7832,6564,9901,2812,11494,3812,9190,6674,7359,429,6270,6340,621,3737,5343,5835,2013,5495,665,4412,1292,1833,4015,735,279,2825,4728,87,639,2063,195,16,1010,1352,721,1984,1047,891,1893,1539,134,7,543,19,609,1801,398,1777,1410,469,37,880,271,589,705,262,823,183,86,701,170,1060,551,744,627,1051,306,412,537,333,748,127,106,387,35,338,259,336,124,128,415,264,289,115,292,206,195,160,283,30,126,198,35,15,201,212,64,13,87,94,12,45,50,26,141,44,100,119,97,31,99,75,21,41,102,69,77,18,83,55,53,82,61,71,31,53,62,58,60,42,29,38,40,8,1,35,10,27,24,21,13,10,5,7,7,3,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,188826,126203,70626,67326,35534,41638,30708,17707,22154,29418,9739,20886,29554,9329,2113,14779,7940,6620,9906,2863,11551,3850,9192,6724,7422,431,6275,6340,624,3790,5398,5835,2013,5511,671,4447,1329,1838,4049,735,280,2845,4728,93,651,2075,197,16,1025,1361,723,2006,1063,895,1893,1549,135,8,545,19,614,1840,412,1777,1410,478,37,897,280,594,705,272,832,187,86,705,177,1060,556,752,627,1054,312,420,540,334,753,130,107,388,35,343,259,336,124,128,415,264,290,117,292,206,196,160,283,32,126,199,39,15,202,212,64,14,87,94,12,45,55,26,141,46,100,119,97,33,99,76,21,42,102,69,77,18,83,55,53,82,61,71,32,53,62,58,60,42,29,38,40,8,1,35,10,27,24,21,13,10,5,7,7,3,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,189233,126650,71642,67558,35541,41640,30712,17768,22293,29418,9859,21412,29687,9330,2120,14889,8025,6673,9907,2898,11592,3893,9194,6724,7512,436,6277,6345,624,3875,5398,5835,2013,5530,676,4479,1361,1840,4081,736,284,2852,4730,93,655,2086,198,16,1037,1366,724,2007,1063,897,1901,1556,135,8,548,19,617,1845,435,1777,1413,478,37,918,289,597,728,285,833,191,86,711,181,1060,563,759,627,1057,316,428,544,336,762,134,108,388,35,347,260,336,124,128,415,264,290,117,295,206,199,160,283,33,127,200,41,15,203,214,64,14,89,94,12,45,56,27,141,46,101,119,97,34,99,85,21,42,102,69,79,19,83,55,53,82,61,71,32,53,62,58,61,42,29,38,40,8,1,35,10,27,24,21,13,10,5,7,7,3,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
